NightID,Interval,TimeFraction,TemperatureC,NoiseLevel,CallActivity
Night_009,60,0.831,-0.19,0.414,0
Night_009,61,0.8451,-0.25,0.478,0
Night_009,62,0.8592,-0.31,0.449,0
Night_009,63,0.8732,-0.4,0.415,0
Night_009,64,0.8873,-0.68,0.261,0
Night_009,65,0.9014,-0.66,0.23,0
Night_009,66,0.9155,-0.6,0.191,0
Night_009,67,0.9296,-0.81,0.192,0
Night_009,68,0.9437,-1.22,0.141,0
Night_009,69,0.9577,-1.43,0.094,0
Night_009,70,0.9718,-0.7,0.097,0
Night_009,71,0.9859,-1.08,0.181,0
Night_009,72,1.0,-1.23,0.162,0
Night_010,1,0.0,5.41,0.256,0
Night_010,2,0.0141,5.1,0.215,0
Night_010,3,0.0282,5.37,0.217,0
Night_010,4,0.0423,5.41,0.251,0
Night_010,5,0.0563,5.06,0.26,0
Night_010,6,0.0704,4.93,0.248,0
Night_010,7,0.0845,4.98,0.332,2
Night_010,8,0.0986,4.93,0.375,0
Night_010,9,0.1127,4.83,0.266,1
Night_010,10,0.1268,4.66,0.238,0
Night_010,11,0.1408,4.7,0.245,2
Night_010,12,0.1549,4.26,0.262,0
Night_010,13,0.169,4.54,0.284,1
Night_010,14,0.1831,4.48,0.287,0
Night_010,15,0.1972,4.48,0.327,0
Night_010,16,0.2113,4.26,0.37,0
Night_010,17,0.2254,3.8,0.433,0
Night_010,18,0.2394,4.13,0.369,0
Night_010,19,0.2535,3.97,0.376,1
Night_010,20,0.2676,3.67,0.375,0
Night_010,21,0.2817,3.63,0.347,0
Night_010,22,0.2958,4.11,0.361,0
Night_010,23,0.3099,4.0,0.445,0
Night_010,24,0.3239,3.55,0.326,0
Night_010,25,0.338,3.52,0.34,0
Night_010,26,0.3521,3.66,0.382,0
Night_010,27,0.3662,3.33,0.323,1
Night_010,28,0.3803,3.52,0.331,0
Night_010,29,0.3944,3.54,0.265,0
Night_010,30,0.4085,3.15,0.302,0
Night_010,31,0.4225,3.19,0.308,0
Night_010,32,0.4366,3.2,0.239,0
Night_010,33,0.4507,3.1,0.313,0
Night_010,34,0.4648,3.05,0.31,0
Night_010,35,0.4789,3.03,0.327,1
Night_010,36,0.493,2.72,0.362,0
Night_010,37,0.507,2.47,0.375,0
Night_010,38,0.5211,3.12,0.344,0
Night_010,39,0.5352,2.41,0.401,0
Night_010,40,0.5493,2.45,0.391,1
Night_010,41,0.5634,2.52,0.533,1
Night_010,42,0.5775,2.43,0.545,0
Night_010,43,0.5915,2.58,0.533,0
Night_010,44,0.6056,2.41,0.557,0
Night_010,45,0.6197,2.29,0.534,0
Night_010,46,0.6338,2.22,0.514,0
Night_010,47,0.6479,2.28,0.62,0
Night_010,48,0.662,1.95,0.697,0
Night_010,49,0.6761,1.83,0.809,0
Night_010,50,0.6901,1.45,0.833,0
Night_010,51,0.7042,1.49,0.835,0
Night_010,52,0.7183,1.62,0.754,0
Night_010,53,0.7324,1.62,0.675,0
Night_010,54,0.7465,1.3,0.62,0
Night_010,55,0.7606,1.53,0.66,0
Night_010,56,0.7746,1.25,0.839,1
Night_010,57,0.7887,1.29,0.878,0
Night_010,58,0.8028,1.2,0.777,0
Night_010,59,0.8169,1.04,0.748,1
Night_010,60,0.831,1.26,0.631,0
Night_010,61,0.8451,1.11,0.602,0
Night_010,62,0.8592,1.41,0.497,0
Night_010,63,0.8732,1.45,0.511,0
Night_010,64,0.8873,1.24,0.405,0
Night_010,65,0.9014,0.99,0.37,1
Night_010,66,0.9155,1.39,0.373,0
Night_010,67,0.9296,1.35,0.355,0
Night_010,68,0.9437,0.93,0.334,2
Night_010,69,0.9577,1.05,0.343,1
Night_010,70,0.9718,1.31,0.399,1
Night_010,71,0.9859,1.3,0.386,0
Night_010,72,1.0,1.28,0.455,0
Night_011,1,0.0,6.84,0.269,0
Night_011,2,0.0141,6.52,0.185,0
Night_011,3,0.0282,6.79,0.231,0
Night_011,4,0.0423,6.86,0.316,0
Night_011,5,0.0563,7.05,0.299,0
Night_011,6,0.0704,6.53,0.39,0
Night_011,7,0.0845,6.37,0.396,0
Night_011,8,0.0986,6.38,0.39,0
Night_011,9,0.1127,6.32,0.474,0
Night_011,10,0.1268,6.24,0.447,0
Night_011,11,0.1408,5.71,0.383,0
Night_011,12,0.1549,6.34,0.368,0
Night_011,13,0.169,6.48,0.348,0
Night_011,14,0.1831,6.06,0.343,1
Night_011,15,0.1972,6.14,0.285,1
Night_011,16,0.2113,6.68,0.293,0
Night_011,17,0.2254,5.9,0.276,0
Night_011,18,0.2394,5.6,0.396,0
Night_011,19,0.2535,6.04,0.432,0
Night_011,20,0.2676,5.64,0.456,0
Night_011,21,0.2817,5.77,0.393,1
Night_011,22,0.2958,5.91,0.376,0
Night_011,23,0.3099,5.8,0.376,0
Night_011,24,0.3239,5.24,0.266,0
Night_011,25,0.338,5.16,0.287,0
Night_011,26,0.3521,5.45,0.295,0
Night_011,27,0.3662,5.52,0.25,0
Night_011,28,0.3803,5.06,0.242,0
Night_011,29,0.3944,4.82,0.238,0
Night_011,30,0.4085,5.26,0.192,0
Night_011,31,0.4225,5.02,0.218,0
Night_011,32,0.4366,4.88,0.285,0
Night_011,33,0.4507,5.21,0.315,0
Night_011,34,0.4648,4.9,0.416,0
Night_011,35,0.4789,4.78,0.389,0
Night_011,36,0.493,4.83,0.496,0
Night_011,37,0.507,4.74,0.477,0
Night_011,38,0.5211,4.79,0.511,0
Night_011,39,0.5352,4.56,0.611,0
Night_011,40,0.5493,4.46,0.64,0
Night_011,41,0.5634,4.32,0.683,0
Night_011,42,0.5775,4.5,0.65,0
Night_011,43,0.5915,4.51,0.626,0
Night_011,44,0.6056,4.15,0.543,0
Night_011,45,0.6197,3.94,0.555,0
Night_011,46,0.6338,4.35,0.508,0
Night_011,47,0.6479,3.75,0.5,0
Night_011,48,0.662,3.48,0.419,0
Night_011,49,0.6761,3.5,0.295,0
Night_011,50,0.6901,3.59,0.223,0
Night_011,51,0.7042,3.8,0.181,0
Night_011,52,0.7183,3.93,0.156,0
Night_011,53,0.7324,3.54,0.217,0
Night_011,54,0.7465,3.47,0.11,0
Night_011,55,0.7606,3.53,0.137,0
Night_011,56,0.7746,3.59,0.162,0
Night_011,57,0.7887,3.43,0.272,0
Night_011,58,0.8028,2.95,0.38,0
Night_011,59,0.8169,3.01,0.337,0
Night_011,60,0.831,3.54,0.316,0
Night_011,61,0.8451,3.02,0.276,0
Night_011,62,0.8592,3.07,0.256,0
Night_011,63,0.8732,3.58,0.209,0
Night_011,64,0.8873,3.2,0.243,0
Night_011,65,0.9014,3.44,0.201,0
Night_011,66,0.9155,3.53,0.289,0
Night_011,67,0.9296,3.44,0.211,0
Night_011,68,0.9437,3.42,0.223,0
Night_011,69,0.9577,2.98,0.233,0
Night_011,70,0.9718,3.18,0.131,0
Night_011,71,0.9859,3.26,0.147,0
Night_011,72,1.0,3.63,0.179,0
Night_012,1,0.0,8.78,0.443,0
Night_012,2,0.0141,9.08,0.555,0
Night_012,3,0.0282,9.03,0.63,1
Night_012,4,0.0423,8.73,0.698,1
Night_012,5,0.0563,8.54,0.664,0
Night_012,6,0.0704,8.52,0.593,1
Night_012,7,0.0845,8.04,0.61,0
Night_012,8,0.0986,8.42,0.601,0
Night_012,9,0.1127,7.96,0.506,0
Night_012,10,0.1268,8.31,0.479,0
Night_012,11,0.1408,7.52,0.346,0
Night_012,12,0.1549,7.45,0.421,0
Night_012,13,0.169,7.87,0.415,1
Night_012,14,0.1831,7.38,0.369,1
Night_012,15,0.1972,7.68,0.267,0
Night_012,16,0.2113,7.46,0.232,0
Night_012,17,0.2254,7.32,0.25,0
Night_012,18,0.2394,7.41,0.274,0
Night_012,19,0.2535,6.85,0.33,1
Night_012,20,0.2676,7.24,0.42,0
Night_012,21,0.2817,6.9,0.424,0
Night_012,22,0.2958,6.75,0.426,0
Night_012,23,0.3099,6.68,0.471,0
Night_012,24,0.3239,6.69,0.419,0
Night_012,25,0.338,6.74,0.415,0
Night_012,26,0.3521,6.46,0.422,0
Night_012,27,0.3662,6.38,0.334,0
Night_012,28,0.3803,6.35,0.336,1
Night_012,29,0.3944,6.26,0.348,0
Night_012,30,0.4085,5.96,0.344,1
Night_012,31,0.4225,6.16,0.354,0
Night_012,32,0.4366,6.07,0.407,0
Night_012,33,0.4507,6.23,0.44,0
Night_012,34,0.4648,5.61,0.444,0
Night_012,35,0.4789,5.98,0.506,0
Night_012,36,0.493,5.5,0.463,0
Night_012,37,0.507,5.7,0.567,0
Night_012,38,0.5211,5.44,0.459,0
Night_012,39,0.5352,5.3,0.411,0
Night_012,40,0.5493,5.06,0.475,0
Night_012,41,0.5634,5.25,0.552,0
Night_012,42,0.5775,4.94,0.657,1
Night_012,43,0.5915,5.0,0.696,0
Night_012,44,0.6056,4.76,0.649,0
Night_012,45,0.6197,4.54,0.575,0
Night_012,46,0.6338,4.73,0.549,0
Night_012,47,0.6479,4.68,0.533,0
Night_012,48,0.662,4.49,0.566,0
Night_012,49,0.6761,4.23,0.533,0
Night_012,50,0.6901,4.54,0.561,0
Night_012,51,0.7042,3.97,0.454,0
Night_012,52,0.7183,4.11,0.632,0
Night_012,53,0.7324,4.24,0.649,0
Night_012,54,0.7465,3.97,0.551,0
Night_012,55,0.7606,3.9,0.621,0
Night_012,56,0.7746,3.27,0.639,0
Night_012,57,0.7887,3.35,0.552,0
Night_012,58,0.8028,3.51,0.624,0
Night_012,59,0.8169,3.01,0.56,0
Night_012,60,0.831,3.63,0.534,0
Night_012,61,0.8451,3.46,0.526,0
Night_012,62,0.8592,3.53,0.504,0
Night_012,63,0.8732,3.54,0.605,0
Night_012,64,0.8873,2.99,0.578,0
Night_012,65,0.9014,3.06,0.504,0
Night_012,66,0.9155,3.12,0.52,0
Night_012,67,0.9296,2.96,0.466,0
Night_012,68,0.9437,3.01,0.474,0
Night_012,69,0.9577,2.17,0.593,0
Night_012,70,0.9718,2.69,0.531,0
Night_012,71,0.9859,2.43,0.548,0
Night_012,72,1.0,2.56,0.476,0
Night_013,1,0.0,7.18,0.266,0
Night_013,2,0.0141,7.72,0.251,1
Night_013,3,0.0282,7.47,0.207,1
Night_013,4,0.0423,7.52,0.254,0
Night_013,5,0.0563,7.32,0.234,1
Night_013,6,0.0704,7.14,0.252,2
Night_013,7,0.0845,7.23,0.38,1
Night_013,8,0.0986,7.19,0.324,0
Night_013,9,0.1127,6.96,0.391,2
Night_013,10,0.1268,7.16,0.473,2
Night_013,11,0.1408,6.83,0.518,0
Night_013,12,0.1549,6.75,0.564,0
Night_013,13,0.169,7.16,0.563,0
Night_013,14,0.1831,6.42,0.461,0
Night_013,15,0.1972,6.61,0.423,1
Night_013,16,0.2113,6.72,0.407,1
Night_013,17,0.2254,6.05,0.391,0
Night_013,18,0.2394,6.55,0.265,0
Night_013,19,0.2535,6.14,0.263,1
Night_013,20,0.2676,6.07,0.214,1
Night_013,21,0.2817,6.42,0.261,0
Night_013,22,0.2958,5.99,0.443,1
Night_013,23,0.3099,5.99,0.514,1
Night_013,24,0.3239,5.82,0.6,0
Night_013,25,0.338,5.92,0.734,0
Night_013,26,0.3521,6.22,0.793,0
Night_013,27,0.3662,5.85,0.893,0
Night_013,28,0.3803,5.56,0.854,0
Night_013,29,0.3944,5.68,0.84,0
Night_013,30,0.4085,5.61,0.735,0
Night_013,31,0.4225,5.8,0.72,0
Night_013,32,0.4366,5.6,0.632,0
Night_013,33,0.4507,5.03,0.537,0
Night_013,34,0.4648,5.36,0.545,0
Night_013,35,0.4789,5.37,0.442,0
Night_013,36,0.493,5.42,0.422,1
Night_013,37,0.507,5.15,0.354,2
Night_013,38,0.5211,5.13,0.292,1
Night_013,39,0.5352,4.94,0.327,0
Night_013,40,0.5493,4.53,0.262,0
Night_013,41,0.5634,4.82,0.352,0
Night_013,42,0.5775,4.95,0.397,0
Night_013,43,0.5915,4.71,0.38,0
Night_013,44,0.6056,4.66,0.277,0
Night_013,45,0.6197,4.55,0.426,0
Night_013,46,0.6338,4.58,0.447,0
Night_013,47,0.6479,4.16,0.436,0
Night_013,48,0.662,4.08,0.412,1
Night_013,49,0.6761,4.16,0.362,0
Night_013,50,0.6901,4.04,0.417,0
Night_013,51,0.7042,3.85,0.38,0
Night_013,52,0.7183,3.99,0.36,0
Night_013,53,0.7324,3.72,0.353,0
Night_013,54,0.7465,3.75,0.289,0
Night_013,55,0.7606,3.84,0.248,0
Night_013,56,0.7746,3.77,0.278,0
Night_013,57,0.7887,3.85,0.311,2
Night_013,58,0.8028,3.61,0.289,0
Night_013,59,0.8169,3.43,0.231,0
Night_013,60,0.831,3.54,0.134,2
Night_013,61,0.8451,3.51,0.15,1
Night_013,62,0.8592,3.47,0.254,0
Night_013,63,0.8732,3.52,0.28,1
Night_013,64,0.8873,3.15,0.2,0
Night_013,65,0.9014,2.93,0.234,0
Night_013,66,0.9155,3.22,0.129,0
Night_013,67,0.9296,3.13,0.198,0
Night_013,68,0.9437,3.39,0.257,0
Night_013,69,0.9577,3.09,0.225,0
Night_013,70,0.9718,3.06,0.134,0
Night_013,71,0.9859,3.02,0.084,0
Night_013,72,1.0,2.83,0.043,0
Night_014,1,0.0,8.77,0.209,0
Night_014,2,0.0141,8.91,0.151,0
Night_014,3,0.0282,9.32,0.177,0
Night_014,4,0.0423,8.79,0.05,1
Night_014,5,0.0563,8.74,0.135,1
Night_014,6,0.0704,8.49,0.018,0
Night_014,7,0.0845,8.43,0.136,0
Night_014,8,0.0986,8.37,0.124,0
Night_014,9,0.1127,8.38,0.161,2
Night_014,10,0.1268,8.38,0.244,3
Night_014,11,0.1408,8.09,0.216,0
Night_014,12,0.1549,7.99,0.183,0
Night_014,13,0.169,8.15,0.131,1
Night_014,14,0.1831,7.71,0.152,2
Night_014,15,0.1972,7.37,0.216,1
Night_014,16,0.2113,7.98,0.269,1
Night_014,17,0.2254,7.78,0.341,0
Night_014,18,0.2394,7.81,0.422,0
Night_014,19,0.2535,7.43,0.254,0
Night_014,20,0.2676,7.47,0.293,0
Night_014,21,0.2817,7.53,0.229,0
Night_014,22,0.2958,7.17,0.193,0
Night_014,23,0.3099,6.99,0.189,0
Night_014,24,0.3239,7.09,0.162,0
Night_014,25,0.338,7.19,0.149,0
Night_014,26,0.3521,6.95,0.119,0
Night_014,27,0.3662,7.19,0.097,0
Night_014,28,0.3803,6.54,0.144,0
Night_014,29,0.3944,6.41,0.056,0
Night_014,30,0.4085,6.48,0.052,0
Night_014,31,0.4225,6.69,0.096,0
Night_014,32,0.4366,6.26,0.034,1
Night_014,33,0.4507,6.48,0.017,1
Night_014,34,0.4648,6.17,0.022,0
Night_014,35,0.4789,6.34,0.036,0
Night_014,36,0.493,6.37,0.005,0
Night_014,37,0.507,6.43,0.011,1
Night_014,38,0.5211,5.81,0.008,0
Night_014,39,0.5352,6.14,0.029,0
Night_014,40,0.5493,5.55,0.081,0
Night_014,41,0.5634,5.84,0.024,1
Night_014,42,0.5775,5.43,0.024,1
Night_014,43,0.5915,5.68,0.049,0
Night_014,44,0.6056,5.78,0.103,0
Night_014,45,0.6197,5.49,0.069,0
Night_014,46,0.6338,4.82,0.179,0
Night_014,47,0.6479,5.22,0.217,0
Night_014,48,0.662,5.55,0.182,0
Night_014,49,0.6761,4.99,0.288,0
Night_014,50,0.6901,4.95,0.3,0
Night_014,51,0.7042,5.13,0.32,0
Night_014,52,0.7183,5.08,0.193,0
Night_014,53,0.7324,4.8,0.156,0
Night_014,54,0.7465,4.99,0.101,0
Night_014,55,0.7606,4.77,0.076,0
Night_014,56,0.7746,4.76,0.043,0
Night_014,57,0.7887,4.41,0.081,0
Night_014,58,0.8028,4.24,0.083,0
Night_014,59,0.8169,4.48,0.108,0
Night_014,60,0.831,4.43,0.154,0
Night_014,61,0.8451,4.28,0.031,0
Night_014,62,0.8592,4.55,0.072,0
Night_014,63,0.8732,4.28,0.0,0
Night_014,64,0.8873,4.08,0.046,1
Night_014,65,0.9014,4.61,0.259,0
Night_014,66,0.9155,4.84,0.174,0
Night_014,67,0.9296,4.41,0.19,0
Night_014,68,0.9437,4.18,0.173,0
Night_014,69,0.9577,4.86,0.28,0
Night_014,70,0.9718,4.26,0.216,0
Night_014,71,0.9859,4.43,0.189,0
Night_014,72,1.0,4.7,0.128,0
Night_015,1,0.0,9.13,0.175,0
Night_015,2,0.0141,9.12,0.204,0
Night_015,3,0.0282,8.92,0.149,0
Night_015,4,0.0423,8.98,0.221,0
Night_015,5,0.0563,8.66,0.254,0
Night_015,6,0.0704,9.01,0.171,0
Night_015,7,0.0845,8.5,0.19,0
Night_015,8,0.0986,8.71,0.149,0
Night_015,9,0.1127,8.76,0.172,1
Night_015,10,0.1268,8.48,0.104,0
Night_015,11,0.1408,8.36,0.123,0
Night_015,12,0.1549,8.45,0.141,0
Night_015,13,0.169,8.57,0.125,0
Night_015,14,0.1831,8.35,0.186,0
Night_015,15,0.1972,8.12,0.22,0
Night_015,16,0.2113,8.18,0.297,0
Night_015,17,0.2254,8.2,0.197,0
Night_015,18,0.2394,8.07,0.283,0
Night_015,19,0.2535,7.98,0.316,0
Night_015,20,0.2676,7.94,0.373,0
Night_015,21,0.2817,7.91,0.458,0
Night_015,22,0.2958,7.98,0.339,0
Night_015,23,0.3099,7.73,0.357,0
Night_015,24,0.3239,7.73,0.451,0
Night_015,25,0.338,7.17,0.377,0
Night_015,26,0.3521,7.56,0.47,0
Night_015,27,0.3662,7.72,0.331,0
Night_015,28,0.3803,7.27,0.341,0
Night_015,29,0.3944,7.31,0.345,0
Night_015,30,0.4085,7.09,0.328,1
Night_015,31,0.4225,7.46,0.306,0
Night_015,32,0.4366,7.31,0.271,0
Night_015,33,0.4507,7.37,0.201,0
Night_015,34,0.4648,7.24,0.158,0
Night_015,35,0.4789,7.09,0.222,0
Night_015,36,0.493,7.02,0.144,0
Night_015,37,0.507,6.92,0.143,0
Night_015,38,0.5211,7.0,0.183,0
Night_015,39,0.5352,6.77,0.21,0
Night_015,40,0.5493,7.01,0.138,0
Night_015,41,0.5634,7.28,0.125,0
Night_015,42,0.5775,6.74,0.11,0
Night_015,43,0.5915,6.84,0.199,0
Night_015,44,0.6056,6.75,0.105,0
Night_015,45,0.6197,6.78,0.236,0
Night_015,46,0.6338,6.84,0.231,0
Night_015,47,0.6479,6.41,0.301,0
Night_015,48,0.662,6.25,0.338,0
Night_015,49,0.6761,6.85,0.297,0
Night_015,50,0.6901,6.21,0.224,0
Night_015,51,0.7042,6.23,0.183,1
Night_015,52,0.7183,6.09,0.163,1
Night_015,53,0.7324,6.12,0.284,0
Night_015,54,0.7465,5.68,0.226,0
Night_015,55,0.7606,5.99,0.318,0
Night_015,56,0.7746,6.25,0.291,0
Night_015,57,0.7887,5.85,0.288,0
Night_015,58,0.8028,5.65,0.244,0
Night_015,59,0.8169,5.91,0.241,0
Night_015,60,0.831,5.68,0.308,1
Night_015,61,0.8451,5.52,0.333,0
Night_015,62,0.8592,5.67,0.281,0
Night_015,63,0.8732,5.74,0.278,0
Night_015,64,0.8873,5.78,0.337,0
Night_015,65,0.9014,5.41,0.359,0
Night_015,66,0.9155,5.46,0.282,0
Night_015,67,0.9296,5.65,0.148,0
Night_015,68,0.9437,5.7,0.138,0
Night_015,69,0.9577,5.3,0.279,0
Night_015,70,0.9718,5.16,0.165,0
Night_015,71,0.9859,5.3,0.193,0
Night_015,72,1.0,5.43,0.242,0
Night_016,1,0.0,8.22,0.097,0
Night_016,2,0.0141,8.82,0.032,0
Night_016,3,0.0282,8.3,0.039,0
Night_016,4,0.0423,8.08,0.0,0
Night_016,5,0.0563,8.14,0.07,0
Night_016,6,0.0704,8.37,0.045,0
Night_016,7,0.0845,7.99,0.0,1
Night_016,8,0.0986,8.1,0.011,0
Night_016,9,0.1127,8.29,0.027,0
Night_016,10,0.1268,7.98,0.0,0
Night_016,11,0.1408,7.57,0.051,1
Night_016,12,0.1549,7.75,0.037,0
Night_016,13,0.169,7.68,0.097,0
Night_016,14,0.1831,8.05,0.032,0
Night_016,15,0.1972,7.43,0.145,0
Night_016,16,0.2113,7.24,0.207,0
Night_016,17,0.2254,6.85,0.184,0
Night_016,18,0.2394,7.05,0.288,1
Night_016,19,0.2535,7.04,0.203,0
Night_016,20,0.2676,7.02,0.213,0
Night_016,21,0.2817,7.05,0.253,0
Night_016,22,0.2958,7.12,0.275,0
Night_016,23,0.3099,6.57,0.342,0
Night_016,24,0.3239,6.56,0.294,0
Night_016,25,0.338,6.51,0.412,0
Night_016,26,0.3521,6.66,0.355,0
Night_016,27,0.3662,6.54,0.349,0
Night_016,28,0.3803,6.53,0.367,1
Night_016,29,0.3944,6.45,0.285,0
Night_016,30,0.4085,6.22,0.234,0
Night_016,31,0.4225,6.43,0.246,0
Night_016,32,0.4366,6.42,0.264,0
Night_016,33,0.4507,6.42,0.221,0
Night_016,34,0.4648,6.18,0.203,0
Night_016,35,0.4789,6.0,0.287,0
Night_016,36,0.493,5.53,0.372,0
Night_016,37,0.507,5.7,0.334,1
Night_016,38,0.5211,5.59,0.359,0
Night_016,39,0.5352,5.62,0.445,0
Night_016,40,0.5493,5.44,0.464,0
Night_016,41,0.5634,5.48,0.361,0
Night_016,42,0.5775,5.49,0.408,0
Night_016,43,0.5915,5.24,0.375,0
Night_016,44,0.6056,5.18,0.385,0
Night_016,45,0.6197,5.39,0.366,0
Night_016,46,0.6338,4.89,0.329,0
Night_016,47,0.6479,5.03,0.381,0
Night_016,48,0.662,5.76,0.337,0
Night_016,49,0.6761,4.89,0.376,0
Night_016,50,0.6901,4.74,0.302,0
Night_016,51,0.7042,4.35,0.206,0
Night_016,52,0.7183,4.94,0.15,0
Night_016,53,0.7324,4.09,0.198,1
Night_016,54,0.7465,4.35,0.233,0
Night_016,55,0.7606,3.99,0.253,0
Night_016,56,0.7746,4.23,0.155,0
Night_016,57,0.7887,4.34,0.185,0
Night_016,58,0.8028,4.13,0.181,0
Night_016,59,0.8169,4.36,0.21,0
Night_016,60,0.831,3.98,0.198,0
Night_016,61,0.8451,3.95,0.122,0
Night_016,62,0.8592,3.83,0.106,0
Night_016,63,0.8732,4.23,0.169,0
Night_016,64,0.8873,3.93,0.125,0
Night_016,65,0.9014,3.75,0.156,0
Night_016,66,0.9155,3.86,0.238,0
Night_016,67,0.9296,3.9,0.251,0
Night_016,68,0.9437,3.88,0.223,0
Night_016,69,0.9577,3.87,0.262,0
Night_016,70,0.9718,3.67,0.228,0
Night_016,71,0.9859,3.9,0.197,1
Night_016,72,1.0,3.82,0.209,0
Night_017,1,0.0,8.13,0.331,0
Night_017,2,0.0141,8.27,0.357,0
Night_017,3,0.0282,8.26,0.381,0
Night_017,4,0.0423,7.96,0.266,1
Night_017,5,0.0563,7.8,0.321,0
Night_017,6,0.0704,7.88,0.347,0
Night_017,7,0.0845,7.72,0.356,1
Night_017,8,0.0986,7.68,0.368,0
Night_017,9,0.1127,7.5,0.505,0
Night_017,10,0.1268,7.75,0.576,1
Night_017,11,0.1408,7.26,0.661,1
Night_017,12,0.1549,7.46,0.609,0
Night_017,13,0.169,7.72,0.692,2
Night_017,14,0.1831,7.65,0.779,0
Night_017,15,0.1972,7.53,0.766,1
Night_017,16,0.2113,7.26,0.756,1
Night_017,17,0.2254,7.29,0.66,0
Night_017,18,0.2394,7.1,0.825,0
Night_017,19,0.2535,7.14,0.872,0
Night_017,20,0.2676,7.48,0.877,0
Night_017,21,0.2817,7.06,0.794,0
Night_017,22,0.2958,7.27,0.675,0
Night_017,23,0.3099,6.77,0.6,0
Night_017,24,0.3239,6.9,0.629,0
Night_017,25,0.338,7.36,0.598,0
Night_017,26,0.3521,6.84,0.477,0
Night_017,27,0.3662,6.58,0.462,0
Night_017,28,0.3803,6.81,0.373,0
Night_017,29,0.3944,6.92,0.365,0
Night_017,30,0.4085,6.2,0.315,0
Night_017,31,0.4225,6.49,0.251,0
Night_017,32,0.4366,6.4,0.178,0
Night_017,33,0.4507,6.79,0.186,0
Night_017,34,0.4648,6.51,0.194,0
Night_017,35,0.4789,6.15,0.188,0
Night_017,36,0.493,6.6,0.212,0
Night_017,37,0.507,6.25,0.291,0
Night_017,38,0.5211,6.2,0.341,1
Night_017,39,0.5352,6.4,0.378,0
Night_017,40,0.5493,6.1,0.421,0
Night_017,41,0.5634,6.18,0.382,0
Night_017,42,0.5775,6.22,0.321,0
Night_017,43,0.5915,5.62,0.464,0
Night_017,44,0.6056,5.82,0.472,0
Night_017,45,0.6197,5.75,0.473,0
Night_017,46,0.6338,5.48,0.476,0
Night_017,47,0.6479,5.84,0.479,0
Night_017,48,0.662,5.87,0.399,0
Night_017,49,0.6761,6.05,0.369,0
Night_017,50,0.6901,5.72,0.384,0
Night_017,51,0.7042,5.7,0.366,1
Night_017,52,0.7183,5.4,0.382,0
Night_017,53,0.7324,5.29,0.474,0
Night_017,54,0.7465,5.3,0.489,0
Night_017,55,0.7606,5.47,0.479,0
Night_017,56,0.7746,5.14,0.477,0
Night_017,57,0.7887,5.05,0.6,0
Night_017,58,0.8028,5.25,0.541,0
Night_017,59,0.8169,5.26,0.575,0
Night_017,60,0.831,4.98,0.702,0
Night_017,61,0.8451,5.16,0.72,0
Night_017,62,0.8592,5.22,0.778,0
Night_017,63,0.8732,5.04,0.754,0
Night_017,64,0.8873,4.93,0.715,0
Night_017,65,0.9014,5.04,0.633,0
Night_017,66,0.9155,5.24,0.578,0
Night_017,67,0.9296,5.13,0.541,0
Night_017,68,0.9437,5.22,0.447,0
Night_017,69,0.9577,5.21,0.457,0
Night_017,70,0.9718,5.03,0.438,0
Night_017,71,0.9859,5.12,0.422,2
Night_017,72,1.0,5.46,0.39,1
Night_018,1,0.0,5.71,0.282,0
Night_018,2,0.0141,5.81,0.295,0
Night_018,3,0.0282,5.99,0.297,0
Night_018,4,0.0423,5.82,0.241,0
Night_018,5,0.0563,5.6,0.207,1
Night_018,6,0.0704,5.23,0.218,1
Night_018,7,0.0845,5.85,0.275,1
Night_018,8,0.0986,5.41,0.288,0
Night_018,9,0.1127,5.53,0.296,0
Night_018,10,0.1268,5.24,0.187,0
Night_018,11,0.1408,5.18,0.181,0
Night_018,12,0.1549,4.94,0.147,0
Night_018,13,0.169,5.1,0.117,3
Night_018,14,0.1831,5.06,0.181,1
Night_018,15,0.1972,4.96,0.188,0
Night_018,16,0.2113,4.85,0.245,1
Night_018,17,0.2254,4.54,0.289,0
Night_018,18,0.2394,4.48,0.287,0
Night_018,19,0.2535,4.8,0.301,0
Night_018,20,0.2676,4.67,0.287,0
Night_018,21,0.2817,4.24,0.314,0
Night_018,22,0.2958,4.23,0.322,0
Night_018,23,0.3099,3.74,0.216,0
Night_018,24,0.3239,3.91,0.285,0
Night_018,25,0.338,3.76,0.272,0
Night_018,26,0.3521,3.97,0.24,0
Night_018,27,0.3662,3.69,0.196,0
Night_018,28,0.3803,3.54,0.154,0
Night_018,29,0.3944,3.65,0.24,0
Night_018,30,0.4085,3.56,0.332,0
Night_018,31,0.4225,3.25,0.238,0
Night_018,32,0.4366,3.47,0.276,0
Night_018,33,0.4507,3.45,0.288,0
Night_018,34,0.4648,2.95,0.357,0
Night_018,35,0.4789,3.27,0.382,0
Night_018,36,0.493,3.15,0.341,0
Night_018,37,0.507,2.81,0.368,0
Night_018,38,0.5211,3.01,0.356,0
Night_018,39,0.5352,2.91,0.341,0
Night_018,40,0.5493,2.43,0.377,0
Night_018,41,0.5634,2.64,0.289,0
Night_018,42,0.5775,2.49,0.333,0
Night_018,43,0.5915,2.38,0.369,0
Night_018,44,0.6056,2.45,0.366,0
Night_018,45,0.6197,2.18,0.322,0
Night_018,46,0.6338,1.98,0.325,0
Night_018,47,0.6479,2.06,0.232,0
Night_018,48,0.662,1.85,0.256,0
